,filename,label
403,../../Datasets/ChineseDetection/test1/c24280b6b0b100d3c90535e09de76648660109f9.jpg,"[90, 99, 76, 2, 57]"
404,../../Datasets/ChineseDetection/test1/a5c8316070d4e3ec36a8f58fd230e80442ee13bb.jpg,"[76, 99, 0, 84, 83]"
405,../../Datasets/ChineseDetection/test1/b1a32a83f77c9ddb1e91b5d5bdd8d2e55404c117.jpg,"[74, 2, 90, 75, 9]"
406,../../Datasets/ChineseDetection/test1/c0585a4d1dee2d5a5515a47f855b69f7caf8e063.jpg,"[37, 97, 83, 21, 39]"
407,../../Datasets/ChineseDetection/test1/9d1f846a2a02d3382fb3ef28faa2e65d018fa55e.jpg,"[13, 79, 18, 53, 23]"
408,../../Datasets/ChineseDetection/test1/7712b2b352b06ec406ad2c8207a02f09dda946a8.jpg,"[75, 0, 19, 80, 5]"
409,../../Datasets/ChineseDetection/test1/a5dcf225497cdd48929ad4dd5744506f7a1010e9.jpg,"[9, 10, 94, 24, 56]"
410,../../Datasets/ChineseDetection/test1/7e26aaf01fd7e6b35f740f5e2548514eb044474a.jpg,"[14, 75, 74, 61, 63]"
411,../../Datasets/ChineseDetection/test1/8cf8151e49108ba714544547764910c2d3a03de0.jpg,"[69, 67, 65, 79, 66]"
412,../../Datasets/ChineseDetection/test1/b3554c824310efd2c60cf60111277052f42a00b0.jpg,"[46, 67, 10, 36, 41]"
413,../../Datasets/ChineseDetection/test1/c7d45fba09b9ebb62b6f2598cbcb07f5ba150b16.jpg,"[56, 85, 10, 29, 41]"
414,../../Datasets/ChineseDetection/test1/b77e1ce51379ead1a852f5d31c0ee64681519a7c.jpg,"[59, 2, 64, 15, 23]"
415,../../Datasets/ChineseDetection/test1/c3bc8c294805d79e836a408e359ef0682bd312e6.jpg,"[46, 41, 67, 85, 10]"
416,../../Datasets/ChineseDetection/test1/6cca2e7cbda4ecc0b2d95dfa28aa6da3a6367acb.jpg,"[98, 2, 93, 96, 78]"
417,../../Datasets/ChineseDetection/test1/c32ee70fedca75b3634f74fff36127e8861ccac9.jpg,"[89, 80, 82, 88, 6]"
418,../../Datasets/ChineseDetection/test1/9265a58c9355cf842e12946da1b50f9524a82a31.jpg,"[53, 31, 16, 54, 13]"
419,../../Datasets/ChineseDetection/test1/9110718e6a0b5c49d13ea49d6e3fa8824b901cac.jpg,"[13, 57, 53, 99, 31]"
420,../../Datasets/ChineseDetection/test1/918240e1367afbc61375141c8bcf1042864e1edf.jpg,"[49, 87, 0, 75, 82]"
421,../../Datasets/ChineseDetection/test1/c712048ea3fefe871d24656c4250603e1828aa17.jpg,"[0, 82, 39, 75, 90]"
422,../../Datasets/ChineseDetection/test1/a1cf6d5dc1d7dc414b9fb274331d178460dbe30f.jpg,"[92, 41, 69, 91, 67]"
423,../../Datasets/ChineseDetection/test1/a4b15dac33d746dc2369f63a3ca7decb817a54cc.jpg,"[54, 27, 83, 14, 71]"
424,../../Datasets/ChineseDetection/test1/a21747fdeb7da2ffca1fbbfe871319981b3e984b.jpg,"[80, 61, 0, 82, 89]"
425,../../Datasets/ChineseDetection/test1/c328c26731bcc526bb97d9785c2754af955e38a3.jpg,"[46, 67, 23, 78, 10]"
426,../../Datasets/ChineseDetection/test1/a639e03bf18782914f9e295ab82000cee9bdf69b.jpg,"[71, 13, 54, 27, 79]"
427,../../Datasets/ChineseDetection/test1/a324dfde811d38d50240aa89bf1226d21f296176.jpg,"[81, 69, 55, 12, 88]"
428,../../Datasets/ChineseDetection/test1/c013618e7c12dcf4a3cf6a35f8ba4732e917d7c7.jpg,"[37, 68, 19, 78, 10]"
429,../../Datasets/ChineseDetection/test1/b7cb3cf6f02f9e9bea5f3010cd2f04560afad286.jpg,"[0, 75, 19, 5, 80]"
430,../../Datasets/ChineseDetection/test1/8c56a01375bd911b405c5905ba1be17513a92b8c.jpg,"[25, 44, 77, 69, 40]"
431,../../Datasets/ChineseDetection/test1/a45c9e672b23efea279564e56a406123c8396362.jpg,"[35, 41, 16, 38, 37]"
432,../../Datasets/ChineseDetection/test1/bcae482b41d9a614bd16671c2e1275653fe022a9.jpg,"[83, 74, 82, 37, 75]"
433,../../Datasets/ChineseDetection/test1/ac8857690651cf5fd096294cb7f9297566258412.jpg,"[58, 44, 34, 56, 2]"
434,../../Datasets/ChineseDetection/test1/b7dab7e1454f8963e87b5eac65cf4a4ff58a0ed3.jpg,"[50, 97, 96, 98, 84]"
435,../../Datasets/ChineseDetection/test1/bcfc25586086e30101b0e129bbdf7ed3a725c726.jpg,"[91, 45, 92, 24, 78]"
436,../../Datasets/ChineseDetection/test1/7e026e64a1ba2341c03b8bc0778627e5ff01e108.jpg,"[14, 27, 20, 7, 11]"
437,../../Datasets/ChineseDetection/test1/a645cc07e6bb7382dbfa0286ca49d0533afec268.jpg,"[80, 43, 50, 89, 0]"
438,../../Datasets/ChineseDetection/test1/b0f498e6c60f15ab2a111cd407a57b45d5fcf987.jpg,"[36, 41, 2, 5, 67]"
439,../../Datasets/ChineseDetection/test1/b0425137ff2e42d809fe82c5fc3926af0823e94a.jpg,"[50, 96, 85, 11, 84]"
440,../../Datasets/ChineseDetection/test1/b3b9472dd562b7d52e9e8976405866f027f51662.jpg,"[16, 56, 27, 44, 85]"
441,../../Datasets/ChineseDetection/test1/a31369737dd423bcc9fbb298238e0d5345aca969.jpg,"[54, 27, 71, 90, 13]"
442,../../Datasets/ChineseDetection/test1/9f3fa4a6873a33a7acea6d158bb257406761db15.jpg,"[43, 10, 46, 5, 82]"
443,../../Datasets/ChineseDetection/test1/a921be425707f3ab6535b984e422aa6da20e5c62.jpg,"[30, 85, 81, 27, 41]"
444,../../Datasets/ChineseDetection/test1/7869f74b6cc139ba2051c2d7f3e12bf14dafb72e.jpg,"[75, 8, 83, 19, 74]"
445,../../Datasets/ChineseDetection/test1/a26f2ee0107357166922b4b41a60d9a1b81ac550.jpg,"[3, 11, 5, 64, 86]"
446,../../Datasets/ChineseDetection/test1/bfd5a0348e62970703b71d9d0ffd348a7cfbd987.jpg,"[43, 10, 63, 29, 82]"
447,../../Datasets/ChineseDetection/test1/c3f9574d826fd776369a1c543940e072f26ae5b5.jpg,"[30, 51, 48, 16, 73]"
448,../../Datasets/ChineseDetection/test1/b3073c6733344f172d19d6da17418f642dd682b0.jpg,"[29, 55, 2, 59, 46]"
449,../../Datasets/ChineseDetection/test1/94584ff2cf5dbbb08d08561a8caa3eaeadb9cf8c.jpg,"[55, 81, 84, 68, 98]"
450,../../Datasets/ChineseDetection/test1/cfee7c412bc43e72007fa5eb47c940b65f799e0a.jpg,"[46, 67, 10, 2, 79]"
451,../../Datasets/ChineseDetection/test1/92a48b5f711c4cb31c494bd9f6c055aa90fc0140.jpg,"[55, 52, 62, 16, 48]"
452,../../Datasets/ChineseDetection/test1/c9dca2c432364496f900e02aea5ae891c6979b19.jpg,"[46, 67, 10, 78, 23]"
453,../../Datasets/ChineseDetection/test1/8f2ec1cb7164d814fbc880774ceebc565a251307.jpg,"[58, 85, 29, 34, 44]"
454,../../Datasets/ChineseDetection/test1/89a75a76b6ac0788a9494f59e6bf2808c427b9f2.jpg,"[40, 96, 39, 38, 21]"
455,../../Datasets/ChineseDetection/test1/d251a4f303a68d215435a96d273cc256eeb4da76.jpg,"[90, 70, 3, 5, 96]"
456,../../Datasets/ChineseDetection/test1/ae35d8202df28f4e40fd25508f0bc3a9987ba147.jpg,"[86, 15, 81, 41, 38]"
457,../../Datasets/ChineseDetection/test1/a0ffc2bc56cd11c87cdcdd8f7967defc21c3bffc.jpg,"[22, 52, 32, 78, 64]"
458,../../Datasets/ChineseDetection/test1/a299a805ccece5ca44af4fdd0d59819522ce30eb.jpg,"[53, 57, 27, 44, 90]"
459,../../Datasets/ChineseDetection/test1/9a1a3db1f5d7c31453d610553591b8a544ca7ae7.jpg,"[81, 55, 12, 15, 20]"
460,../../Datasets/ChineseDetection/test1/99cce3b787b46c1fee72dd3351ec0c132dd6cbed.jpg,"[70, 83, 63, 3, 75]"
461,../../Datasets/ChineseDetection/test1/a4b77db85c494928709588166aa12f1e71ea4c78.jpg,"[93, 96, 2, 98, 55]"
462,../../Datasets/ChineseDetection/test1/7ae12782a54d43d8ff93e914af582f34d3f89a9f.jpg,"[62, 86, 15, 81, 92]"
463,../../Datasets/ChineseDetection/test1/acb6def9a67094efb62374f68468c08f88ad4cce.jpg,"[15, 81, 55, 62, 1]"
464,../../Datasets/ChineseDetection/test1/9a2b75460321547b567bec3eaba47feb58a6ade4.jpg,"[5, 7, 22, 19, 4]"
465,../../Datasets/ChineseDetection/test1/bbbb66a61a736dfd4dcc4303b21984abb1bf0fcb.jpg,"[90, 74, 85, 2, 16]"
466,../../Datasets/ChineseDetection/test1/6b7a6eff2e8de0e52aca40103ad497d1c5a449eb.jpg,"[64, 48, 17, 30, 65]"
467,../../Datasets/ChineseDetection/test1/a3dd9124ddb81760c085c34875127e4bea795f76.jpg,"[33, 80, 4, 38, 61]"
468,../../Datasets/ChineseDetection/test1/97f717e56c0790be36fd78ba788d3ab57242de5d.jpg,"[8, 75, 37, 32, 43]"
469,../../Datasets/ChineseDetection/test1/b02de88370d19719c418d12bd4f4f42585439032.jpg,"[34, 69, 58, 81, 29]"
470,../../Datasets/ChineseDetection/test1/a444d375f61b32e3cca28314aa8670bb8715c0bc.jpg,"[88, 32, 6, 24, 69]"
471,../../Datasets/ChineseDetection/test1/996cc976e0cf79e8d037f512f0167d20f210eec8.jpg,"[16, 56, 28, 4, 27]"
472,../../Datasets/ChineseDetection/test1/a0efdf364ef8dbf3829b550c3a882734d484a322.jpg,"[7, 15, 5, 19, 22]"
473,../../Datasets/ChineseDetection/test1/bed6735140f1f83b9bfe736543f112856e99eae6.jpg,"[45, 69, 38, 82, 28]"
474,../../Datasets/ChineseDetection/test1/89ecf9f8d45b492a963bdd2825e77c84369cd35c.jpg,"[5, 7, 8, 19, 80]"
475,../../Datasets/ChineseDetection/test1/b2c8ecce4f55febc064f9c7ba6346920bc4033a1.jpg,"[30, 32, 31, 98, 1]"
476,../../Datasets/ChineseDetection/test1/c0338be62f016537c9a8dbf048510dd5cc618d20.jpg,"[67, 76, 16, 27, 25]"
477,../../Datasets/ChineseDetection/test1/8e4467bfdae061c323e64c8229feb68052570e8c.jpg,"[73, 21, 2, 0, 91]"
478,../../Datasets/ChineseDetection/test1/9cd9bc41eb279c43406bda4896d1554c67ed5108.jpg,"[36, 38, 42, 41, 97]"
479,../../Datasets/ChineseDetection/test1/a6bfe36b8c08b3c5ed8eecfcbad8e15a7e5910cb.jpg,"[68, 55, 47, 81, 69]"
480,../../Datasets/ChineseDetection/test1/a259d2cfea9663f7de682dfbdbdca0ae09cf1043.jpg,"[69, 68, 67, 44, 31]"
481,../../Datasets/ChineseDetection/test1/a3bf2ba82f5509130e12447917f5c636db7a55d0.jpg,"[52, 55, 22, 51, 69]"
482,../../Datasets/ChineseDetection/test1/bb381742c96ebf828c5f34e00194699d769b3da7.jpg,"[71, 54, 13, 79, 78]"
483,../../Datasets/ChineseDetection/test1/833b753421cc197b5ef52fd2442bd66a9ee741cc.jpg,"[75, 0, 19, 5, 82]"
484,../../Datasets/ChineseDetection/test1/b262492695190c3872a95ee5d425d4901d5aee8d.jpg,"[74, 75, 21, 82, 2]"
485,../../Datasets/ChineseDetection/test1/ab84abce35a02b246f4a0f5b8dcacc0ba8a9a7ca.jpg,"[88, 47, 14, 28, 69]"
486,../../Datasets/ChineseDetection/test1/a6262f62b142984618842800af5ed993e8078f6e.jpg,"[35, 33, 42, 38, 16]"
487,../../Datasets/ChineseDetection/test1/96e9897ab98a757262a0c6a80648d2ee49d6b2ea.jpg,"[28, 98, 37, 12, 10]"
488,../../Datasets/ChineseDetection/test1/a8293195867a98ef4d7e476bbc2204cd1f5ec481.jpg,"[25, 44, 77, 12, 46]"
489,../../Datasets/ChineseDetection/test1/821cad1a75abab5352b926593aa9497d350aaff3.jpg,"[62, 81, 15, 86, 55]"
490,../../Datasets/ChineseDetection/test1/9656285627a88a5cde08e63ca25ede2f1d3a4ebb.jpg,"[70, 75, 5, 43, 83]"
491,../../Datasets/ChineseDetection/test1/b6946ad538f03044dff618747aa5dbc1b3455637.jpg,"[32, 31, 88, 3, 69]"
492,../../Datasets/ChineseDetection/test1/b56e958e137ac0545d3e2e4b15bdfba06d7a3e00.jpg,"[28, 16, 52, 78, 10]"
493,../../Datasets/ChineseDetection/test1/b43eb57e94c328ce175d3b22e41cc5bac4b365bf.jpg,"[4, 90, 54, 70, 85]"
494,../../Datasets/ChineseDetection/test1/9e7c5eb296716e5341292d96b7edb8d9b4ca7ca0.jpg,"[73, 21, 74, 99, 91]"
495,../../Datasets/ChineseDetection/test1/aebebeb5ea2a62d2e5f62a473a48666b39674c0f.jpg,"[44, 69, 12, 34, 16]"
496,../../Datasets/ChineseDetection/test1/a629aece5c32c8624712ab3c47bb667d4faefa7b.jpg,"[63, 83, 86, 61, 70]"
497,../../Datasets/ChineseDetection/test1/7be05285eb48e1e53358565239ae99b0c8e6cc4d.jpg,"[87, 61, 82, 1, 66]"
498,../../Datasets/ChineseDetection/test1/75889931707458c48d185ad3314e27dd829e5f6d.jpg,"[75, 5, 0, 70, 83]"
499,../../Datasets/ChineseDetection/test1/aae80e3dd340e7fa69410b8acd0418acae5e5793.jpg,"[76, 99, 55, 84, 83]"
500,../../Datasets/ChineseDetection/test1/b344d655f4521da9cf0c41ce5b41bc68b1502dc0.jpg,"[43, 10, 27, 81, 20]"
501,../../Datasets/ChineseDetection/test1/aa53886b06f105013d52ae87d205ed9088621ec5.jpg,"[55, 81, 15, 68, 29]"
502,../../Datasets/ChineseDetection/test1/a5f85e9d2e81d41e43ea0c9a88915b0c82877c6a.jpg,"[54, 85, 87, 78, 91]"
503,../../Datasets/ChineseDetection/test1/bbcadbabd111eaaa341804d100e5fdaacb77ccf2.jpg,"[91, 83, 82, 85, 78]"
504,../../Datasets/ChineseDetection/test1/aab26d71b8ff066c9bd057c511034ad2b01c125b.jpg,"[70, 17, 90, 30, 5]"
505,../../Datasets/ChineseDetection/test1/6f54897705506efec559611f861d10c4c80d2483.jpg,"[64, 70, 6, 86, 48]"
506,../../Datasets/ChineseDetection/test1/a905720f45eb8b8cf2fa224f58583b14935c3573.jpg,"[33, 44, 69, 35, 34]"
507,../../Datasets/ChineseDetection/test1/9844c2f47c7009cc8fd1d2a0372814ba83e769e6.jpg,"[40, 38, 49, 80, 42]"
508,../../Datasets/ChineseDetection/test1/b155e4ba91801df7856ae5ba0f6d7984aa3f7d0d.jpg,"[24, 32, 78, 52, 22]"
509,../../Datasets/ChineseDetection/test1/a5a86a4dea84ff0f0dd2df29b8154a0875ff08ed.jpg,"[13, 23, 71, 54, 99]"
510,../../Datasets/ChineseDetection/test1/aa5fceb17256d1b9e85c3750c69a638b945eaa43.jpg,"[4, 97, 78, 83, 96]"
511,../../Datasets/ChineseDetection/test1/b85ae33e86db60d16f9bbfb97d6ba860f4b9d1dc.jpg,"[83, 82, 63, 16, 28]"
512,../../Datasets/ChineseDetection/test1/b6113d5b9576336d4bc70b2e695b3d8af0583ddf.jpg,"[90, 16, 99, 4, 74]"
513,../../Datasets/ChineseDetection/test1/a42712e4a6bd41ae5058351290c677a1a58e7a1b.jpg,"[52, 55, 34, 69, 68]"
514,../../Datasets/ChineseDetection/test1/9e03813ad9dc8f757844f9458c0971a42416497c.jpg,"[44, 25, 78, 12, 79]"
515,../../Datasets/ChineseDetection/test1/9a1e92f0d746f64e54f1b7ddb1cf99a5db286e9b.jpg,"[70, 16, 56, 48, 20]"
516,../../Datasets/ChineseDetection/test1/b76892c52de7d7afb8d02ee03565986f598a9063.jpg,"[35, 37, 99, 16, 21]"
517,../../Datasets/ChineseDetection/test1/c350b1a081ac520a296755a4cf46e5a7439995a8.jpg,"[76, 93, 2, 58, 96]"
518,../../Datasets/ChineseDetection/test1/ce484c39c35abc87a556126b42e5a7cd389c78e3.jpg,"[24, 46, 10, 68, 76]"
519,../../Datasets/ChineseDetection/test1/931f8ddc77baf0d685ee5dd1ac16be2e2afbe507.jpg,"[49, 91, 74, 75, 83]"
520,../../Datasets/ChineseDetection/test1/ae725270d79cdcd79e159ced8ff3957edcf0a336.jpg,"[45, 69, 58, 29, 62]"
521,../../Datasets/ChineseDetection/test1/ca6243b8ac838e77c02cc05886e2ef8f17ba72f8.jpg,"[46, 10, 78, 24, 67]"
522,../../Datasets/ChineseDetection/test1/bd468079b8fd3a39bd3192da8f433edd1020e0ef.jpg,"[43, 10, 81, 7, 77]"
523,../../Datasets/ChineseDetection/test1/ad069a723481e294458c93993d8b6f300e86399a.jpg,"[60, 79, 23, 59, 51]"
524,../../Datasets/ChineseDetection/test1/a6601f20f846ae05c3c7a7e39eb997d9e5be73d0.jpg,"[37, 35, 16, 33, 21]"
525,../../Datasets/ChineseDetection/test1/aafd54803d3a37333d30cc0e412895ef7a2d1b11.jpg,"[18, 17, 20, 75, 87]"
526,../../Datasets/ChineseDetection/test1/8eba871bfe9a5586e9a3974c08f50513b81655a4.jpg,"[68, 21, 24, 55, 78]"
527,../../Datasets/ChineseDetection/test1/a0e468928cb48fa1709079eeefca23ffe83ef7e2.jpg,"[71, 27, 54, 74, 13]"
528,../../Datasets/ChineseDetection/test1/b54e4cce3c3064e5bba4c5192bca990183950b78.jpg,"[29, 59, 23, 96, 85]"
529,../../Datasets/ChineseDetection/test1/b7d8c46c1a6ed955826ff3e86a498325ed31b848.jpg,"[91, 78, 24, 21, 45]"
530,../../Datasets/ChineseDetection/test1/891ba9f573521fd758f682951795f90911fbe565.jpg,"[1, 66, 87, 6, 71]"
531,../../Datasets/ChineseDetection/test1/90cf0112478abd7e2f97d718785b44e45fc28894.jpg,"[69, 66, 78, 68, 31]"
532,../../Datasets/ChineseDetection/test1/b1b9f6225599d0b0358c0bbb1b3a6f5524efb89a.jpg,"[81, 55, 88, 38, 21]"
533,../../Datasets/ChineseDetection/test1/c0fa768513e7f622a1e959f60adaae0d0b1cc917.jpg,"[45, 9, 21, 85, 29]"
534,../../Datasets/ChineseDetection/test1/a1221f9bb5a27cc86504a49bb0f1c73644488075.jpg,"[63, 10, 82, 90, 30]"
535,../../Datasets/ChineseDetection/test1/6acac68f0c60c54d541bfe2cc4a8093e8b9a4c46.jpg,"[97, 78, 55, 21, 4]"
536,../../Datasets/ChineseDetection/test1/c0a4199d22feaf9af3557d6077542fe2d2d3545e.jpg,"[37, 69, 10, 78, 43]"
537,../../Datasets/ChineseDetection/test1/b4cb7a97fcdb625359fca5550a6ec47e6bb4d220.jpg,"[50, 97, 80, 4, 96]"
538,../../Datasets/ChineseDetection/test1/875b58b7f965f8933c650ceebe615a054f13fba3.jpg,"[54, 75, 27, 87, 8]"
539,../../Datasets/ChineseDetection/test1/a7f462a7604025e6a2633a643abbf1c7204a7346.jpg,"[99, 41, 10, 85, 21]"
540,../../Datasets/ChineseDetection/test1/86bc9d80c580ee661acd792103680afb3e544cf2.jpg,"[1, 30, 31, 32, 87]"
541,../../Datasets/ChineseDetection/test1/be7fd8ed3dc2d2bb6aefe1dda84092f05fc56336.jpg,"[15, 55, 98, 17, 2]"
542,../../Datasets/ChineseDetection/test1/b65bcd67af509da393c72dff1a263b23c5b9dd93.jpg,"[27, 20, 14, 30, 61]"
543,../../Datasets/ChineseDetection/test1/b9e93307c38b2aed373212b1119b39ae301b2d13.jpg,"[48, 79, 51, 62, 23]"
544,../../Datasets/ChineseDetection/test1/9dc7ee807cf3522945d3163a2cf0a51e0cb1ff00.jpg,"[49, 89, 32, 91, 38]"
545,../../Datasets/ChineseDetection/test1/c02ab1b85cd1905e286ba4f5946dd21bdd7a031f.jpg,"[15, 10, 98, 86, 83]"
546,../../Datasets/ChineseDetection/test1/b5c55a3ab84d25ba34b98b183ea665f92e2600df.jpg,"[56, 16, 31, 85, 9]"
547,../../Datasets/ChineseDetection/test1/b5fbd5332eaf01c63a8470b4b6999a02e8188108.jpg,"[6, 10, 38, 28, 27]"
548,../../Datasets/ChineseDetection/test1/93e864de1c9eca540c9989abd28e3b8f3b635e5a.jpg,"[29, 46, 2, 55, 85]"
549,../../Datasets/ChineseDetection/test1/addc9349dcd1471f6590cd45e563f333112ef4b2.jpg,"[3, 70, 17, 11, 8]"
550,../../Datasets/ChineseDetection/test1/a0c6b252c2be4a4f79817e5ff9ccf16bc73617b1.jpg,"[21, 68, 85, 32, 37]"
551,../../Datasets/ChineseDetection/test1/bf309ab468be0c676363ac90d9598ccaa39b7562.jpg,"[47, 22, 78, 46, 85]"
552,../../Datasets/ChineseDetection/test1/8fb5e492bbf9aab07369c999e001084fdc064477.jpg,"[7, 5, 19, 41, 86]"
553,../../Datasets/ChineseDetection/test1/bd8ddd8931af1d9ed071e7a35e7c867485e8c209.jpg,"[24, 10, 76, 91, 43]"
554,../../Datasets/ChineseDetection/test1/a32ca25cf373da3dbbd22761cb558f90e2b25140.jpg,"[57, 32, 31, 78, 24]"
555,../../Datasets/ChineseDetection/test1/b9b0a2315233a41f6e759c0708279350ebb992b1.jpg,"[15, 86, 81, 62, 55]"
556,../../Datasets/ChineseDetection/test1/bde311282194d22df6f2e01c249fc25369cb2db0.jpg,"[35, 16, 18, 52, 62]"
557,../../Datasets/ChineseDetection/test1/8e9014110dcfcb4b3fc0db1152a9e3e67c6ac22d.jpg,"[39, 37, 76, 40, 25]"
558,../../Datasets/ChineseDetection/test1/8555dda9fe08a8edb274fdbd287619e4552349a0.jpg,"[53, 99, 78, 57, 41]"
559,../../Datasets/ChineseDetection/test1/7805f6f5ffef654628f0a02764c4bb3a7fe35d57.jpg,"[0, 75, 83, 82, 91]"
560,../../Datasets/ChineseDetection/test1/961c2af146151052f7cdc2d61772264b21af5471.jpg,"[78, 99, 91, 24, 10]"
561,../../Datasets/ChineseDetection/test1/c0951a278593fd271f11f30986e466e4fc61bfcd.jpg,"[2, 29, 55, 86, 84]"
562,../../Datasets/ChineseDetection/test1/aadf4f550d58127a94abc05ed973d1639bf2ee16.jpg,"[53, 47, 88, 32, 22]"
563,../../Datasets/ChineseDetection/test1/97a6a75479e40947290efa07965cfa13570b4650.jpg,"[87, 49, 75, 82, 83]"
564,../../Datasets/ChineseDetection/test1/b02e30ddc8450f0b0507a1ba64b5979b9ac3e711.jpg,"[34, 69, 58, 29, 81]"
565,../../Datasets/ChineseDetection/test1/71735a3717befd14782259865761ad79659599da.jpg,"[64, 48, 70, 8, 30]"
566,../../Datasets/ChineseDetection/test1/a7a6b7f8b6e580116c57ef413817ad67b47c3ff1.jpg,"[50, 80, 97, 4, 11]"
567,../../Datasets/ChineseDetection/test1/c5d58436fd4de1e623a3f7f3424ba5466dd473d0.jpg,"[87, 82, 24, 61, 16]"
568,../../Datasets/ChineseDetection/test1/97252922a2917f9c4b45a7f40c0528bf4fe19ded.jpg,"[36, 41, 38, 2, 67]"
569,../../Datasets/ChineseDetection/test1/ab3d2481485076997d2b786ebb61af21030a6a32.jpg,"[38, 41, 37, 36, 6]"
570,../../Datasets/ChineseDetection/test1/7d023ecfc3724945968c1df451227bdc9ecad148.jpg,"[98, 78, 96, 85, 55]"
571,../../Datasets/ChineseDetection/test1/bd2e40dfa3615ddf16abf50e5d2f35e1209fc1b8.jpg,"[11, 12, 14, 86, 7]"
572,../../Datasets/ChineseDetection/test1/b49639b4697e2b2bfc6864d3a53e3d58b01b8428.jpg,"[74, 87, 69, 22, 14]"
573,../../Datasets/ChineseDetection/test1/bfae96b558957aeab4aaecad3f03131d618095ea.jpg,"[0, 89, 39, 80, 75]"
574,../../Datasets/ChineseDetection/test1/b87901ea98beb1f1fc15cfcadeb01967ea557e7e.jpg,"[9, 94, 10, 46, 24]"
575,../../Datasets/ChineseDetection/test1/9a68599c1029e970f7649e336647f823dcc30999.jpg,"[88, 47, 81, 38, 77]"
576,../../Datasets/ChineseDetection/test1/ac3e172bdec304a8dde67b5f5b6d8f87d505197b.jpg,"[72, 80, 79, 82, 62]"
577,../../Datasets/ChineseDetection/test1/93bdc1715797e52c93cb5ac1343e8dceecfd62c6.jpg,"[55, 81, 15, 68, 52]"
578,../../Datasets/ChineseDetection/test1/a3b089f87cc50a108aacd4f874509a5264ea5578.jpg,"[99, 76, 84, 24, 49]"
579,../../Datasets/ChineseDetection/test1/c140e448e39ab51c457158beda377fa728ed8224.jpg,"[85, 44, 98, 10, 12]"
580,../../Datasets/ChineseDetection/test1/b3d247a4cb2cb3280cab81fa159ffbfcd8bdfb02.jpg,"[56, 16, 22, 30, 98]"
581,../../Datasets/ChineseDetection/test1/95b8aa94b383b1e6bcf60a185d73c6003524c467.jpg,"[19, 22, 7, 20, 32]"
582,../../Datasets/ChineseDetection/test1/8b104e77f081bf51e3734d1b2c819a8e9afd9a22.jpg,"[58, 9, 69, 31, 34]"
583,../../Datasets/ChineseDetection/test1/6d0846a5bed0908e87f3cfd19e6f4ec05291a0ff.jpg,"[41, 67, 92, 42, 69]"
584,../../Datasets/ChineseDetection/test1/98a81e2d58644a8aca72108db78162fdc6d44cf2.jpg,"[25, 44, 69, 58, 76]"
585,../../Datasets/ChineseDetection/test1/bb7dd307d73e002601441e6c0f0b08adc9b23d6c.jpg,"[30, 1, 87, 32, 80]"
586,../../Datasets/ChineseDetection/test1/740a045134955d127fca5d07c9271d4344af505f.jpg,"[87, 91, 78, 66, 92]"
587,../../Datasets/ChineseDetection/test1/9a8c6c4508feab53fb912f11cfb7dbdbdb47e35d.jpg,"[1, 81, 55, 60, 69]"
588,../../Datasets/ChineseDetection/test1/725cee56f738c7f19b8b26d6ad8f931f531f1aae.jpg,"[64, 86, 78, 23, 59]"
589,../../Datasets/ChineseDetection/test1/aaceac80aa2e79d315a3b625f1ed2f932bb816f5.jpg,"[15, 26, 81, 72, 55]"
590,../../Datasets/ChineseDetection/test1/98bd53560d87e599cbc37281a52305bb0639f5eb.jpg,"[22, 85, 52, 78, 69]"
591,../../Datasets/ChineseDetection/test1/9b20f2d3126a5617c6fe2c49e68ff7ae31cc05a0.jpg,"[49, 85, 38, 81, 21]"
592,../../Datasets/ChineseDetection/test1/90705b3cf92f829d2ee1022b912f4a2b4c6564c4.jpg,"[53, 52, 78, 41, 69]"
593,../../Datasets/ChineseDetection/test1/8d498985cb008168ca590b1dd308e3ceac56f4bf.jpg,"[78, 53, 52, 69, 85]"
594,../../Datasets/ChineseDetection/test1/b088db5306bf3803dd346ffd7b5f28ebd2d68de8.jpg,"[98, 2, 58, 85, 34]"
595,../../Datasets/ChineseDetection/test1/a20ee2b81e26b65f3fb192ecd93ceff3940561e4.jpg,"[32, 21, 30, 55, 98]"
596,../../Datasets/ChineseDetection/test1/b4926411bf42df737f93f81cfdc62edb44839dd0.jpg,"[16, 56, 83, 0, 43]"
597,../../Datasets/ChineseDetection/test1/b24235e3a02b177f0a9e477590ee7c6cec331e07.jpg,"[82, 10, 43, 68, 66]"
598,../../Datasets/ChineseDetection/test1/aeca969a9764840e892ad15013d3914c52ad2912.jpg,"[34, 58, 69, 44, 12]"
599,../../Datasets/ChineseDetection/test1/ac42bbb2470616a2259a974b08a714f23e3ccb72.jpg,"[3, 11, 64, 8, 12]"
600,../../Datasets/ChineseDetection/test1/a12c24f26a13dabf9096c96070850ac167056dd3.jpg,"[5, 7, 19, 43, 85]"
601,../../Datasets/ChineseDetection/test1/86d4e048c84d4ca164f48e568b1dfbbbc6aef5fb.jpg,"[79, 52, 51, 10, 28]"
602,../../Datasets/ChineseDetection/test1/bbd1e3b49918bdcf762f750992234924051e3c07.jpg,"[27, 54, 20, 82, 16]"
603,../../Datasets/ChineseDetection/test1/a93972bb23a80319e46e967ffb9ef0c059ca9283.jpg,"[82, 83, 0, 75, 91]"
